SNO,INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,new_dist,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS
106,RIET,RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY,PVT,AU,East Godavari,RAJAHMUNDRY,COED,JNTUK,2008,AU,ECE,109151,161773,159781,166093,143461,161773,138266,167787,161975,161975,109151,161773,164788,164788,144565,166011,157834,112214
107,SRIN,SRINIVASA INST OF ENGG AND TECHNOLOGY,PVT,AU,Konaseema,CHEYYERU,COED,JNTUK,2009,AU,AIM,84009,84009,138360,138360,154887,154887,102677,141519,84009,87859,84009,84009,156013,156013,110305,110305,90288,52384
108,SRIN,SRINIVASA INST OF ENGG AND TECHNOLOGY,PVT,AU,Konaseema,CHEYYERU,COED,JNTUK,2009,AU,CIV,117994,117994,150111,168689,152097,152097,152680,152680,155180,168396,117994,117994,159860,159860,117994,117994,89039,165577
109,SRIN,SRINIVASA INST OF ENGG AND TECHNOLOGY,PVT,AU,Konaseema,CHEYYERU,COED,JNTUK,2009,AU,CSE,63578,63578,109881,109881,137725,137725,89000,159370,74258,74258,100444,100444,74180,98025,128410,128410,56602,47978
110,SRIN,SRINIVASA INST OF ENGG AND TECHNOLOGY,PVT,AU,Konaseema,CHEYYERU,COED,JNTUK,2009,AU,ECE,105672,111284,172814,172814,173200,173200,149067,149067,157040,157040,105672,114744,156098,156098,141267,141267,106500,90033
111,SRIN,SRINIVASA INST OF ENGG AND TECHNOLOGY,PVT,AU,Konaseema,CHEYYERU,COED,JNTUK,2009,AU,MEC,156632,156632,156632,156632,156632,156632,156632,156632,156632,156632,156632,156632,156632,156632,156632,156632,139869,153075
112,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,CIV,169131,169131,173540,173540,169131,169131,169163,169163,169169,169169,167455,169131,169142,169142,169163,169163,127698,158974
113,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,CSD,102898,102898,146102,173314,102898,102898,116353,127749,164035,164035,102898,102898,156074,156074,118414,118414,81566,102176
114,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,CSE,71343,71343,166876,166876,168616,168616,143268,157232,89476,89476,111694,111694,106942,157182,127346,160620,66773,136535
115,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,CSM,85354,136945,170457,170457,94887,136945,138433,138433,150330,150330,85354,136945,124101,136945,105121,136945,111652,107792
116,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,ECE,120479,120479,172235,172235,172218,172218,166552,166552,166167,166167,152000,152000,163110,163460,157260,157260,135809,160835
117,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,EEE,139113,139113,139113,162460,139113,139113,139113,139113,143562,143562,139113,139113,154094,154094,168761,168761,158732,151996
118,VSMR,V.S.M COLLEGE OF ENGINEERING,PVT,AU,Konaseema,RAMACHANDRAPURAM,COED,JNTUK,2009,AU,MEC,169131,169163,173540,173558,173554,173554,169163,169163,169169,169169,168696,171554,169142,169163,169163,169163,146671,156709
119,AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2007,AU,AGR,91773,91773,170649,170649,91773,91773,91773,91773,91773,91773,91773,91773,91773,150852,91773,91773,106625,101926
120,AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2007,AU,CIV,10541,10541,135463,135463,10541,10541,10541,10541,10541,10541,10541,10541,10541,10541,10541,10541,48801,36801
121,AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2007,AU,CS,124940,158391,170838,170838,150507,158391,164739,164739,124940,158391,124940,158391,124940,158391,135217,158391,148353,138722
122,AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2007,AU,CSE,54529,147397,170618,172560,147039,158764,140493,147397,166282,166282,166971,166971,161171,161171,149533,149533,129360,126728
123,AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2007,AU,ECE,57342,65698,172578,173507,57342,129747,164691,164691,167875,167875,57342,65698,158232,158232,160257,160257,99683,108151
124,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,AIM,62364,62364,112751,112751,147675,172990,69099,69099,86304,86304,62364,62364,93495,114952,112802,112802,68702,36316
125,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,CIV,137249,137249,170053,170053,146494,146494,137249,137249,137249,137249,137249,137249,137249,137249,137249,137249,103641,143756
126,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,CS,43132,43132,164477,169559,152542,152542,146989,146989,102480,136230,43132,43132,79981,83765,97750,126384,64147,86493
127,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,CSE,24590,24590,28621,31333,54668,61199,37908,115641,35686,35686,24590,24590,44861,44861,30661,50848,33160,34173
128,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,DS,69725,69725,162354,168224,166012,169483,158951,158951,121785,121785,69725,69725,71212,71212,132087,156653,52519,98548
129,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,ECE,32348,65827,57293,65827,114194,121833,44996,69559,76511,107418,44119,65827,58843,65827,65839,65839,53685,28874
130,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,EEE,68005,172579,172116,172579,171343,172656,128734,172579,140051,172579,103954,172579,121129,172579,126495,172579,133020,136450
131,ANCUSF,DR.YSR COLLEGE OF ENGINEERING & TECHNOLOGY-SELF FINANCE,SF,AU,Guntur,GUNTUR,COED,ANU,2009,AU,MEC,70753,70753,167450,171696,150410,150410,146049,173352,109478,109478,70753,70753,171568,171568,70753,70753,139237,128534
132,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,CIV,161120,161120,164524,164524,161120,161120,168250,168250,161120,161120,161120,161120,166478,166478,161120,161120,168643,160783
133,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,CSE,22873,22873,69864,69864,128435,128435,46531,58248,38332,38332,57864,57864,32685,32685,33402,48220,22444,28564
134,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,CSM,31100,31837,107682,144093,134115,158666,61667,75307,62548,62548,31100,31837,50692,51618,45294,93301,33733,36843
135,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,ECE,40508,42690,152317,152317,96411,124032,65439,89344,68661,98548,40508,46203,75049,75049,73588,73588,54711,76671
136,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,EEE,88748,130720,171742,171742,170065,170065,156783,158350,168854,169025,155302,155302,155475,155475,167749,167749,131639,153356
137,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,INF,36603,41008,101758,173146,112408,136288,50887,65864,58966,69434,36603,41008,54674,114811,48448,83363,34279,51107
138,BECB,BAPATLA ENGINEERING COLLEGE,PVT,AU,Bapatla,BAPATLA,COED,ANU,1981,AU,MEC,89600,150773,165282,165282,89600,150773,128016,150773,89600,150773,89600,150773,121928,150773,89600,162427,139640,102305
139,BWEC,BAPATLA WOMENS ENGG COLLEGE,PVT,AU,Bapatla,BAPATLA,GIRLS,ANU,2009,AU,AIM,77327,156323,86096,156323,90923,156323,86062,168509,88096,159739,81603,156323,72178,168784,67546,159071,92203,87267
140,BWEC,BAPATLA WOMENS ENGG COLLEGE,PVT,AU,Bapatla,BAPATLA,GIRLS,ANU,2009,AU,CSE,80878,87835,123403,147249,138618,157516,103755,95770,104749,163528,85822,150959,87911,101837,104173,107383,111714,129843
141,BWEC,BAPATLA WOMENS ENGG COLLEGE,PVT,AU,Bapatla,BAPATLA,GIRLS,ANU,2009,AU,ECE,124863,161032,169738,170677,164556,164708,143322,161032,124007,161032,125103,161032,139222,164406,123153,161032,132688,156468
142,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CAI,77008,77008,97107,171849,141029,141029,137497,142945,139144,162994,92713,92713,85570,85570,98761,143001,78575,86420
143,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CIT,77172,86263,170000,170000,86370,86370,158048,158048,168070,168070,77172,86263,115672,124580,105446,148555,85467,93896
144,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CSC,76611,76611,170458,170458,171241,171241,127110,141155,162715,162715,76611,124011,76611,101627,147009,153659,74728,79834
145,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CSD,74565,78670,74565,78670,74565,78670,84991,162246,147148,147148,74565,78670,90288,104953,74565,78670,48839,78147
146,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CSE,50811,51182,129360,171976,172950,172950,78444,78444,73445,139676,50811,51182,67323,85998,74489,74489,59217,46227
147,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,CSM,64173,67450,172623,172623,160329,160329,134804,134804,158474,158474,114410,114410,95678,167303,98374,98374,53477,90327
148,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,ECE,98359,98359,171931,171931,107432,165636,164865,164865,141979,160757,98359,141120,130266,130917,157804,164678,100215,122862
149,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,ANU,2007,AU,EEE,124101,124101,168976,168976,135265,135265,124101,124101,124101,124101,124101,124101,162715,162715,145330,145330,142200,149863
150,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,AIM,104146,126126,121253,126126,104146,126126,140242,167140,167497,167497,118604,126126,135927,135927,149181,149181,98604,125954
151,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CAI,129624,142608,153398,153398,129624,142608,158337,158337,167371,167371,129624,142608,135022,142608,153258,153258,127699,148660
152,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CIV,169131,169131,172239,172239,173554,173554,169131,169131,169169,169169,168289,169131,169131,169131,169131,169131,158906,149244
153,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSC,114961,154876,125715,154876,114961,154876,157878,157878,123158,167191,114961,154876,146907,154876,114961,154876,127535,100730
154,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSD,115893,115893,172502,172646,171391,171391,156468,156468,165103,165103,115893,115893,133923,158221,147850,163831,113974,127435
155,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSE,60103,62609,171144,171144,169605,172298,94500,167875,127416,132052,75675,75675,89974,91658,109224,109224,71922,99424
156,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,ECE,129409,129409,141097,172618,130906,130906,139812,157709,158413,167079,149095,149095,154313,166784,146066,146066,126384,103811
157,CLPT,CHALAPATHI INSTITUTE OF PHARMACEUTICAL SCI.,PVT,AU,Guntur,GUNTUR,COED,ANU,2004,AU,PHM,169131,169163,173540,173540,173554,173554,169163,169163,169169,169169,160394,166584,169142,169163,169163,169163,96833,109815
158,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2008,AU,AUT,169372,169372,169372,169372,169372,169372,169372,169372,169372,169372,169372,169372,169372,169372,169372,169372,109506,112966
159,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2008,AU,CSE,73110,104936,158514,158514,161884,161884,135515,135515,109981,109981,73110,104936,87423,104936,98967,104936,92304,102185
160,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2008,AU,CSG,136190,136190,172741,172741,152542,152542,151961,161531,159860,164154,136190,136190,167009,167009,142692,142692,165448,127509
161,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2008,AU,CSM,109769,109769,170667,170667,139514,159138,163861,163861,151536,163706,109769,109769,167590,167590,135265,163371,155380,134198
162,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,Palnadu,NARASARAOPET,COED,JNTUK,2008,AU,ECE,165344,165344,168119,171524,165344,165344,165344,165344,165344,165344,165344,165344,165344,165344,165344,165344,108641,131397
163,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2007,AU,AID,142331,142331,166810,169572,154185,154185,159648,159648,155499,155499,142331,142331,142331,142331,155231,155231,99429,136330
164,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2007,AU,CSE,122223,156098,153406,173405,168716,168716,162166,162166,160397,160397,136918,156098,137183,156098,122223,156098,167749,137878
165,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2007,AU,CSM,169131,169131,169285,169285,169131,169131,169131,169131,169131,169131,169131,169131,169131,169131,169131,169131,107215,114894
166,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2007,AU,ECE,94049,94049,173219,173219,94049,94049,94049,168712,94049,170063,94049,94049,151212,151212,94049,94049,104647,112592
167,HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2011,AU,AIM,136773,136773,136773,136773,136773,136773,136773,161367,162324,162324,136773,136773,136773,136773,136773,136773,124948,130414
168,HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2011,AU,CSE,90937,160777,171064,171064,153532,160777,163397,166950,159089,160777,90937,160777,157079,169025,164774,164774,127344,86222
169,HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2011,AU,ECE,109831,109831,109831,109831,109831,109831,109831,109831,109831,109831,109831,109831,151716,151716,161218,161218,128382,119520
170,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,Palnadu,NARASARAOPET,COED,JNTUK,2016,AU,CIV,54073,54073,160603,166086,171669,171669,80254,80254,138070,138070,54073,54073,155045,155045,120221,120221,104116,141319
171,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,Palnadu,NARASARAOPET,COED,JNTUK,2016,AU,CSE,22270,31358,47938,47938,42530,42530,22270,39357,49716,49716,22270,31358,25787,47352,22270,31358,29813,11083
172,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,Palnadu,NARASARAOPET,COED,JNTUK,2016,AU,ECE,38184,54711,67518,106864,79311,132493,89593,89593,97100,97100,81109,81109,64955,64955,85767,90849,60492,73751
173,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,Palnadu,NARASARAOPET,COED,JNTUK,2016,AU,EEE,164348,164348,172246,172246,164348,164348,164348,164348,164348,164348,164348,164348,164348,164348,164348,164348,152478,156433
174,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,Palnadu,NARASARAOPET,COED,JNTUK,2016,AU,MEC,169131,169163,169131,169163,169131,169163,169131,169163,169131,169163,160234,166105,169131,169163,169131,169163,135515,112997
175,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,CAD,60377,74115,138413,138413,64778,74893,76531,141155,117246,117246,100071,100071,84089,84089,113706,116918,59645,47678
176,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,CIV,141128,141128,159679,171866,158124,158124,165856,165856,141128,141128,141128,141128,141128,141128,141128,141128,127818,131732
177,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,CSE,44537,44537,105333,105333,170161,170161,61601,68625,72954,90344,44537,54118,63087,63087,73154,73154,49307,55971
178,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,CSM,70436,74465,170814,170814,127986,127986,96070,153999,113011,139409,104835,104835,94312,123818,98253,98253,69725,73381
179,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,ECE,77674,78017,172402,172784,131929,131929,106765,106765,151266,156040,129409,129409,114079,130283,104421,114674,83171,93301
180,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,EEE,129865,141012,169182,169182,170740,170740,167314,167314,162484,162484,129865,141012,129865,141012,129988,166697,150301,105619
181,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,INF,47824,51816,151004,169669,162166,171988,79897,125538,90553,141267,47824,90158,90452,130795,78969,78969,45613,58522
182,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2010,AU,MEC,110267,110267,143550,143550,147650,147650,110267,110267,147429,147429,110267,110267,110267,134592,110267,110267,128082,132213
183,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSD,29270,38118,98359,98359,101215,169793,60950,60950,61203,66041,29270,168229,50133,50133,58389,60526,27643,27968
184,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSE,25899,29465,52626,52626,98737,144469,29296,29465,32209,32209,64768,64768,45241,45241,39296,39296,30141,29695
185,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,CSM,28248,30183,97160,97160,112500,134240,55394,55394,48102,49758,28248,30183,49972,49972,54424,54424,22580,23739
186,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,ECE,49365,49365,113525,163510,165103,172488,69218,74017,82444,82444,142297,142297,62132,73173,63804,63804,38467,31344
187,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,EEE,58681,142657,163280,163280,160931,160931,167157,167157,142901,142901,58681,142657,158097,158097,120016,167955,141128,143584
188,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2008,AU,INF,34593,40031,114642,169940,171879,171879,65426,65426,68461,70601,50498,50498,67471,67471,50376,50376,37987,27793
189,LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Palnadu,SATTENAPALLI,COED,JNTUK,2001,AU,CSE,152167,154020,152167,170347,152167,154020,168676,168676,168446,168985,152167,154020,166840,166840,158000,158000,135060,104722
190,LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Palnadu,SATTENAPALLI,COED,JNTUK,2001,AU,ECE,169131,169163,169131,169163,172605,172605,169131,169163,169169,169169,166185,167929,169131,169163,169131,169163,126220,128735
191,MAMN,M.A.M COLLEGE OF PHARMACY,PVT,AU,Palnadu,NARASARAOPET,COED,ANU,2007,AU,PHM,169131,169131,173540,173540,173554,173554,169163,169163,169169,169169,170404,169131,169142,169142,169163,169163,92408,109529
192,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,AID,119918,84860,145480,112724,138269,104929,138737,163648,138611,150350,131768,125030,128102,127096,141116,115797,89153,111416
193,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,CSD,91262,109685,98557,169429,128576,109685,120888,161632,140309,163189,100130,109685,109318,164902,101076,151243,95542,114079
194,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,CSE,88728,65130,133652,172457,130804,147785,106633,105794,109226,153779,92105,92821,98231,95449,95975,113011,97805,95938
195,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,CSM,74761,111571,116448,111571,141823,111571,101819,145314,100608,140811,99341,122228,98178,139944,107234,139309,102157,86113
196,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,ECE,112694,162599,147353,162599,134413,162599,126661,164648,145418,162599,129411,162599,136962,167009,146353,162599,123546,168998
197,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,AU,Guntur,GUNTUR,GIRLS,JNTUK,2003,AU,INF,80312,108577,133204,170961,139770,112453,104890,158732,113431,165073,98654,108577,111802,133458,104945,159658,98495,117196
198,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2006,AU,CAI,132704,132704,132704,132704,138356,138356,163246,163246,142273,152886,132704,132704,157516,157516,168224,168224,141410,114712
199,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2006,AU,CSD,167459,167459,168400,168886,167459,167459,167459,167459,167459,167459,167459,167459,167459,167459,167459,167459,159880,147201
200,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2006,AU,CSE,121833,121833,169741,172351,171770,171770,152025,161957,161551,166754,160132,160132,159608,159608,121833,123425,168563,165980
201,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2006,AU,ECE,142634,154589,146663,169741,146836,154589,167471,167471,169217,169217,142634,154589,142634,154589,159022,161008,141961,132600
202,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,Guntur,GUNTUR,COED,JNTUK,2006,AU,INF,159717,159717,159717,159717,159717,159717,159717,159717,168907,168907,159717,159717,164906,164906,159717,159717,140219,154057
203,NEWS,NEWTONS INST OF SCI AND TECH,PVT,AU,Palnadu,MACHERLA,COED,JNTUK,2010,AU,CSE,52254,167340,170561,170561,152636,167340,100095,167340,160991,167340,52254,167340,106956,167340,101802,167340,162309,104517
204,NEWS,NEWTONS INST OF SCI AND TECH,PVT,AU,Palnadu,MACHERLA,COED,JNTUK,2010,AU,ECE,118357,156700,118357,156700,171590,171590,168486,168486,159959,159959,118357,156700,157151,157151,118357,156700,136411,148433
205,NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,AU,Palnadu,MACHERLA,COED,JNTUK,2001,AU,CSE,145124,145124,169240,171331,173386,173386,167787,167938,163900,163900,145124,145124,145124,145124,145124,165273,153398,151552
206,NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,AU,Palnadu,MACHERLA,COED,JNTUK,2001,AU,CSM,152078,152078,168755,169800,152078,152078,164719,169163,152078,152078,152078,152078,161367,166906,162521,162521,156805,167955
207,NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,AU,Palnadu,MACHERLA,COED,JNTUK,2001,AU,ECE,168511,168511,171392,171392,168511,168511,168511,168511,168511,168511,168511,168511,168526,168526,168511,168511,138169,139795
