SNO,INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,new_dist,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS
412,VGTN,VIKAS GROUP OF INSTITUTIONS,PVT,AU,NTR,VIJAYAWADA RURAL,COED,JNTUK,2010,AU,EEE,130468,147563,163696,166437,157302,160598,167095,165821,170525,170525,144785,158883,168662,168662,171451,175874,167154,155282
413,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,CIV,177189,177189,177189,177189,177189,177189,177189,177189,177189,177189,177189,177189,177189,177189,177189,177189,176568,180993
414,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,CSD,139927,157191,165486,174368,165435,166412,177088,177088,177845,177845,139927,157191,174035,174035,139927,160169,173334,176083
415,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,CSE,103487,103487,158321,158321,143607,154422,153692,159068,177174,177174,103487,149764,172465,172465,170336,170336,172263,146735
416,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,ECE,138109,138109,177015,177015,176080,176080,150958,175672,173617,177022,177581,177581,177663,177663,138109,138109,168832,175244
417,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,EEE,177710,177710,177710,177710,177710,177710,177710,177710,177710,177710,177710,177710,177710,177710,177710,177710,162229,160818
418,VHNI,SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY,PVT,AU,NTR,TIRUVURU,COED,JNTUK,2008,AU,MEC,151105,151105,151105,151105,151105,151105,151105,151105,151105,151105,151105,151105,151105,151105,151105,151105,159096,158027
419,VITW,VIJAYA INST. OF TECHNOLOGY FOR WOMEN,PVT,AU,NTR,VIJAYAWADA,GIRLS,JNTUK,2008,AU,AIM,118766,157256,159393,172299,161964,157256,161415,162058,153297,157256,123850,157256,151964,174401,130447,174704,137623,174942
420,VITW,VIJAYA INST. OF TECHNOLOGY FOR WOMEN,PVT,AU,NTR,VIJAYAWADA,GIRLS,JNTUK,2008,AU,CSD,102561,100853,161576,165576,162986,167538,152487,109441,155571,146134,143866,146763,132352,171751,146061,150092,133797,129125
421,VITW,VIJAYA INST. OF TECHNOLOGY FOR WOMEN,PVT,AU,NTR,VIJAYAWADA,GIRLS,JNTUK,2008,AU,CSE,102645,79615,157340,177276,158583,165957,150178,175011,156128,163700,121550,120478,141488,136658,143716,173902,135725,107274
422,VITW,VIJAYA INST. OF TECHNOLOGY FOR WOMEN,PVT,AU,NTR,VIJAYAWADA,GIRLS,JNTUK,2008,AU,ECE,129158,151662,169968,177229,158731,151662,148403,151662,158462,171156,143359,156566,157505,169933,146818,151662,147328,173389
423,VITW,VIJAYA INST. OF TECHNOLOGY FOR WOMEN,PVT,AU,NTR,VIJAYAWADA,GIRLS,JNTUK,2008,AU,INF,115439,166585,155605,169541,161950,166585,166025,166585,162948,166585,116208,150545,141847,168135,152513,170550,141586,136006
424,VRSP,K V S R SIDDHARTHA COLLEGE OF PHARMACEUTICAL SCI.S,PVT,AU,NTR,VIJAYAWADA,COED,KSUM,1993,AU,PHD,111979,111979,111979,111979,111979,111979,111979,111979,111979,111979,111979,111979,111979,111979,111979,111979,119621,117773
425,VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,Krishna,GUDIVADA,COED,JNTUK,2008,AU,AID,132468,145991,143245,177306,169199,174011,148689,148689,171938,175692,132468,145991,141149,145991,132468,145991,162995,148390
426,VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,Krishna,GUDIVADA,COED,JNTUK,2008,AU,CSE,106318,106318,174530,176472,169603,173940,167775,172890,169521,169521,106318,106318,173053,173053,119184,142714,150256,125584
427,VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,Krishna,GUDIVADA,COED,JNTUK,2008,AU,CSM,76139,82037,134531,120468,174984,173520,127137,127137,144517,146587,111388,114309,108931,131526,115888,143241,158851,127930
428,VVGV,VKR VNB AND AGK ENGINEERING COLLEGE,PVT,AU,Krishna,GUDIVADA,COED,JNTUK,2008,AU,ECE,127301,149088,176645,176645,127301,149088,140626,149088,158421,158421,127301,149088,172570,172991,127301,149088,144359,150469
429,VVIP,VALLABHANENI VENKATADRI INST OF PHARM SCIENCES,PVT,AU,Krishna,GUDLAVALLERU,COED,JNTUK,2010,AU,PHM,162667,162667,162667,162667,162667,162667,162667,162667,162667,162667,162667,162667,162667,162667,162667,162667,132889,129413
430,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,AGR,156440,156440,156440,156440,156440,156440,156440,156440,156440,156440,156440,156440,156440,156440,156440,156440,130947,125065
431,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,CAI,150829,151395,151965,151965,150829,151395,177124,177124,150829,151395,150829,151395,150829,167573,150829,151395,160544,154554
432,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,CIV,173913,173913,173913,174270,173913,173913,173913,173913,173913,173913,173913,173913,173913,173913,173913,173913,167107,170888
433,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,CSD,162744,162744,166265,166265,162744,162744,162744,162744,162744,162744,162744,162744,162744,162744,162744,162744,156874,155428
434,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,CSE,157853,160171,177484,177484,157853,160171,157853,160171,164375,164375,157853,160171,157853,160171,157853,160171,152220,158162
435,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,ECE,141829,162341,166191,168523,155030,162341,166110,166110,156921,162341,141829,162341,141829,162341,166505,166505,148697,151799
436,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,EEE,159004,159004,159004,159004,159004,159004,159004,159004,159004,159004,159004,159004,159004,159004,159004,159004,156807,167193
437,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,MEC,160370,160370,160370,160370,160370,160370,160370,160370,160370,160370,160370,160370,160370,160370,160370,160370,155344,130351
438,ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,Prakasam,KANIGIRI,COED,JNTUK,2008,AU,MIN,176662,176662,176662,176662,176662,176662,176662,176662,176662,176662,176662,176662,176662,176662,176662,176662,101243,99910
439,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CIV,134448,134448,165109,175846,167195,167195,171999,171999,170489,170859,134448,134448,175186,175186,164493,171281,166251,167573
440,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSC,94166,94166,159441,171027,151324,170757,154109,174622,167065,167986,152857,152857,136565,136565,118038,118038,111066,114508
441,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSD,77752,77752,158145,158145,153189,154782,124385,134680,146080,146080,77752,77752,122037,122037,99516,141042,92390,104472
442,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSE,68011,68011,148106,148106,173546,173546,123077,133142,142139,142139,68011,147526,82723,87802,113468,113468,84352,82143
443,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSM,55546,55546,140789,140789,165321,165321,74956,126375,92734,92734,55546,110740,93662,129817,89973,89973,71278,95082
444,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSO,96087,96087,160084,176369,160029,160029,174528,174528,174817,176034,139465,139465,144802,144802,167746,167746,119494,125138
445,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,ECE,93590,93590,152414,161903,164772,164772,142373,151451,132601,132601,119631,119631,163172,174744,135729,135729,121752,124611
446,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,EEE,84740,122070,163014,167783,162944,176766,176693,176693,174476,174476,84740,122070,174604,174604,161782,161782,149162,140111
447,ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,MEC,115467,115467,171915,171915,174116,174116,165291,167731,176529,176529,115467,115467,174736,174736,171233,173280,169550,171347
448,BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,Prakasam,CHIMAKURTHY,COED,JNTUK,2008,AU,CIV,109899,109899,109899,109899,109899,109899,109899,109899,109899,109899,109899,109899,109899,109899,109899,109899,153923,150799
449,BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,Prakasam,CHIMAKURTHY,COED,JNTUK,2008,AU,CSD,177374,177374,177666,177666,177374,177374,177374,177374,177374,177374,177374,177374,177374,177374,177374,177374,161785,153736
450,BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,Prakasam,CHIMAKURTHY,COED,JNTUK,2008,AU,CSE,97148,99348,163511,163511,162933,162933,143080,172658,175273,175273,97148,99348,145565,175160,168723,168723,158105,175910
451,BVSR,BVSR ENGINEERING COLLEGE,PVT,AU,Prakasam,CHIMAKURTHY,COED,JNTUK,2008,AU,ECE,106643,98378,176368,176368,168365,168365,172770,172770,137646,98378,135330,98378,130021,130021,142571,98378,149281,142728
452,CECC,CHIRALA ENGINEERING COLLEGE,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,CSE,123035,125649,177035,177035,175502,175502,175666,175666,154212,154212,123035,125649,123035,151594,123035,125649,172137,151760
453,CECC,CHIRALA ENGINEERING COLLEGE,PVT,AU,Bapatla,CHIRALA,COED,JNTUK,2001,AU,ECE,96439,127069,177361,177361,158756,158109,154205,153526,142808,149640,125024,141952,149709,163902,129428,156465,122024,129874
454,IITM,INDIRA INST OF TECHNOLOGY SCI,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2009,AU,CAI,114846,132878,141342,132878,151852,132878,151543,132878,140939,132878,126478,132878,148054,132878,138047,132878,158040,150589
455,IITM,INDIRA INST OF TECHNOLOGY SCI,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2009,AU,CSC,96709,155907,152248,155907,128973,155907,130114,155907,121190,155907,114383,155907,130863,155907,119875,155907,91338,98863
456,IITM,INDIRA INST OF TECHNOLOGY SCI,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2009,AU,CSE,150191,150191,150191,150191,160597,160597,150191,150191,150191,150191,150191,150191,150191,150191,150191,150191,158607,151310
457,IITM,INDIRA INST OF TECHNOLOGY SCI,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2009,AU,ECE,116519,161725,116519,161725,116519,161725,116519,161725,116519,161725,116519,161725,116519,161725,116519,161725,147027,151695
458,KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2008,AU,AIM,169192,169192,175337,175337,169192,169192,169192,169192,169192,169192,169192,169192,169192,169192,169192,169192,151633,148041
459,KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2008,AU,CAI,107923,107923,162673,165377,166474,172466,142780,171859,162108,167669,107923,107923,175222,175222,136950,136950,166712,144938
460,KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2008,AU,CSE,147046,147046,177791,177791,175590,175590,173875,173875,175979,175979,147046,147046,174291,174780,166518,173570,173577,173230
461,KCIT,KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,2008,AU,ECE,151274,151274,151274,161176,169568,169568,151274,171201,175757,175757,151274,151274,151274,151274,159353,159353,145879,157229
462,MSEW,MALINENI SUSEELAMMA WOMENS ENGG COLLEGE,PVT,AU,Prakasam,SINGARAYAKONDA,GIRLS,JNTUK,1999,AU,CSE,90960,153440,153934,177843,158957,161890,152682,170881,157782,153440,160040,157219,150439,154937,156212,153440,116077,175453
463,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,AID,93389,93389,152477,153102,150870,151040,148931,148931,163272,163272,93399,140271,138575,140512,155615,155615,126385,117142
464,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,AIM,93416,93416,141553,149011,162826,162826,150960,156656,149410,168172,93416,93416,124303,143155,156715,156715,114605,110850
465,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,CIC,108787,113393,162037,165681,162948,164282,153542,153542,167633,176301,169557,169557,173616,173616,138273,167430,156105,145846
466,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,CIT,104058,125290,163786,163786,163322,163938,155541,173665,132778,158598,104058,125290,176177,176177,132896,172237,147704,147949
467,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,CIV,125375,126684,174404,174404,125375,141808,168472,168472,175782,175782,177094,177094,177580,177580,125375,168576,170648,168661
468,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,CSE,73455,73455,131318,132643,176699,176699,132753,132753,137512,155606,123075,123075,104623,104623,127925,127925,100657,104760
469,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,CSER,92286,144116,176971,176971,164844,164844,171806,171806,166987,175788,163804,163804,155342,164804,163653,177639,170541,174501
470,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,ECE,110435,110435,156236,159279,150814,152017,159460,162708,171904,174809,110435,111445,174601,174601,175075,175075,143857,144083
471,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,EEE,143745,119401,165799,177138,175478,177797,169731,177427,171867,171867,172245,172245,175091,175091,168862,164600,167839,157141
472,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,INF,97562,112561,164113,172397,164041,164041,155216,170691,176893,176893,97562,112561,170340,175634,144792,144792,136004,133269
473,PACE,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2008,AU,MEC,157914,157914,174720,177333,170898,170898,171076,171076,167798,173360,157914,157914,173639,173639,157914,157914,160827,139159
474,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,CAI,103002,103002,153392,153392,156439,160207,123293,123293,168481,168481,103002,103002,173227,173227,139545,140815,159261,159819
475,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,CIV,139060,139060,177589,177589,139060,175205,139060,139060,170400,170400,139060,139060,139060,139060,139060,139060,172048,166070
476,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,CSC,95096,111088,174664,174664,171458,171458,173363,173363,173163,173163,128403,128403,172524,172524,95096,137290,169671,168061
477,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,CSE,100732,100732,147999,147999,174524,174524,153492,153492,159376,176508,112906,112906,172339,172339,149803,153070,155883,157168
478,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,ECE,131441,131441,171180,177518,165181,165181,159318,168646,175665,176787,131441,131441,176759,176759,169300,175575,173832,173211
479,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,EEE,176775,176775,176775,176775,177354,177354,176775,176775,177597,177597,176775,176775,176775,176775,176775,176775,131326,167967
480,PKSK,PRAKASAM ENGINEERING COLLEGE,PVT,AU,SPSR Nellore,KANDUKUR,COED,JNTUK,2001,AU,MEC,159229,159229,177749,177749,159229,159229,172447,172447,173449,173449,159229,159229,159229,171535,159229,159229,166438,170222
481,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,AI,73300,73300,164125,164125,141333,162924,130060,144011,160646,160646,73300,73300,104314,104314,138217,138217,94515,100222
482,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,AID,86168,86168,171384,177264,177226,177226,155668,157606,166741,166741,86168,169252,168803,170511,149322,157820,103180,117158
483,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CIC,114595,120366,176602,176602,118865,156462,177267,177267,169594,169972,114595,120366,176411,176411,154335,168567,142696,128437
484,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CIT,119026,138247,177091,177091,149549,154432,168010,168010,153872,166848,170827,170827,171519,171519,119026,151263,131231,131626
485,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CIV,155641,155641,172372,172372,155641,155641,175736,175736,155641,155641,155641,155641,174442,174442,155641,155641,168043,163264
486,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CSD,104828,104828,177809,177809,127973,132283,161505,172338,166826,166826,153074,153074,169651,169651,168721,170538,145934,128176
487,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CSE,73374,73374,153632,153632,177366,177366,142150,154527,171367,171367,153739,153739,149373,150769,143652,149035,100700,115201
488,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,CSM,77891,77891,176549,176549,175871,175871,139073,139073,174471,174471,78112,124578,126929,173575,162163,162163,109970,109262
489,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,ECE,110388,110388,175207,177287,173713,177225,175412,175412,173467,173467,110388,166390,173031,173031,174540,174540,170556,167264
490,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,EEE,160009,160009,176166,176166,177535,177535,160009,160009,162401,162401,160009,160009,160009,160009,160009,160009,124454,147349
491,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,INF,134298,134298,173328,173328,150909,164681,174551,174551,171975,171975,134298,134298,174786,174786,169017,169017,135837,130928
492,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,1998,AU,MEC,144475,168452,177068,177068,144475,168452,144475,168452,144475,168452,144475,168452,144475,168452,144475,168452,161936,131118
493,RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CSD,110683,110683,165635,165635,164421,164421,122441,172262,171898,171898,149605,149605,167913,167913,147778,151525,132619,122292
494,RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CSE,93964,104761,158239,162087,162049,166893,160025,160025,162122,162122,93964,104761,173094,173094,137726,157670,144432,130702
495,RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,ECE,119298,119298,175707,175707,177433,177433,176304,176304,171013,171013,164549,164549,161342,169363,151944,157493,153093,143540
496,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CIV,118619,118619,165811,165811,159267,159267,170676,170676,175569,175569,118619,146459,176048,176048,170530,170530,169231,143174
497,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CSD,60673,60673,125692,125692,139982,139982,107995,107995,145024,145024,60673,60673,69390,69390,147827,147827,94760,88910
498,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CSE,63189,63189,122991,122991,164790,164790,123976,123976,153306,153306,91932,91932,94382,94382,129340,129340,95720,99064
499,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,CSM,29839,29839,61158,61158,164759,164759,49827,49827,53039,53039,29839,29839,53579,53579,58402,58402,49245,37001
500,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,ECE,79342,79342,136315,136315,161686,161686,119615,119615,164839,164839,79342,79342,141001,141001,129910,149176,112247,111190
501,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,EEE,124315,124315,177863,177863,170997,170997,172327,172327,177593,177593,124315,124315,143745,172475,124315,124315,162532,162357
502,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,PVT,AU,Prakasam,ONGOLE,COED,JNTUK,2009,AU,MEC,138927,150012,176949,177869,177288,177288,138927,170479,138927,150012,138927,150012,138927,150012,138927,150012,154758,145155
503,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,1997,AU,AIM,176375,176375,176375,176375,176375,176375,176375,176375,176375,176375,176375,176375,176375,176375,176375,176375,164024,157849
504,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,1997,AU,CSE,174623,174623,176955,176955,174623,174623,174623,175508,174623,174623,174623,174623,174623,174623,174623,174623,146659,150101
505,SGIT,DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,AU,Prakasam,MARKAPUR,COED,JNTUK,1997,AU,ECE,176361,176361,176361,176361,176361,176361,176361,176361,176361,176361,176361,176361,176361,176361,176361,176361,165012,163110
506,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,CIV,83333,83333,111082,111082,95832,95832,113350,121691,148210,148896,83333,83333,103602,103602,109669,123387,112689,173753
507,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,CSD,35269,35269,177457,177457,44124,45200,64007,67987,80668,86544,44678,44678,46549,46549,64344,64973,82062,64589
508,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,CSE,24017,24017,117616,137474,159617,159617,49742,49742,51095,51095,24431,24431,35155,35466,161999,163424,95710,51888
509,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,CSM,30251,30251,166386,172744,170949,170949,58869,58869,66472,66472,30251,30251,41439,42564,58294,58294,64271,59287
510,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,ECE,38536,38536,177021,177021,171266,171266,73315,73315,88590,108089,44259,44259,51441,51441,153600,153600,124925,118565
511,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,EEE,54189,54189,82323,82323,70783,72929,95979,95979,155661,155661,54189,67502,84657,86261,86932,86932,126641,149064
512,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,INF,39291,39291,158169,158169,55912,55912,72813,77185,103105,103105,122083,122083,54933,54933,73162,75776,142393,97953
513,ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,Srikakulam,TEKKALI,COED,JNTUV,2001,AU,MEC,69225,102816,167093,167093,177802,177802,102839,155756,149052,158167,82772,102816,87087,147851,100754,120171,151414,163378
514,BRAUSF,COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE,SF,AU,Srikakulam,SRIKAKULAM,COED,BRAU,2018,AU,CIV,138521,138521,172248,172248,146264,146264,162867,173781,175836,175836,138521,138521,172304,172304,138521,138521,143093,172178
